season_year,team_id,team,conference,win_pct,conf_opp_win_pct,overall_opp_win_pct,opp_win_pct
2021,southeastern-louisiana,Southeastern Louisiana,Southland Conference,0.5789,0.4352,0.487,0.4507
2021,sam-houston-state,Sam Houston,Southland Conference,0.6522,0.4291,0.487,0.4465
2021,lamar,Lamar,Southland Conference,0.4167,0.4487,0.487,0.4602
2021,central-arkansas,Central Arkansas,Southland Conference,0.4815,0.4433,0.487,0.4564
2021,nicholls-state,Nicholls State,Southland Conference,0.44,0.4467,0.487,0.4588
2021,abilene-christian,Abilene Christian,Southland Conference,0.5185,0.4402,0.487,0.4543
2021,houston-baptist,Houston Christian,Southland Conference,0.5,0.4417,0.487,0.4553
2021,incarnate-word,Incarnate Word,Southland Conference,0.4,0.4501,0.487,0.4612
2021,mcneese-state,McNeese,Southland Conference,0.2727,0.4607,0.487,0.4686
2021,texas-am-corpus-christi,Texas A&M-Corpus Christi,Southland Conference,0.3158,0.4571,0.487,0.4661
2021,new-orleans,New Orleans,Southland Conference,0.2857,0.4596,0.487,0.4678
2021,northwestern-state,Northwestern State,Southland Conference,0.05,0.4792,0.487,0.4816
2021,mount-st-marys,Mount St. Mary's,Northeast Conference,0.7083,0.4408,0.487,0.4547
2021,wagner,Wagner,Northeast Conference,0.6842,0.4435,0.487,0.4566
2021,saint-francis-pa,Saint Francis (PA),Northeast Conference,0.6087,0.4519,0.487,0.4624
2021,fairleigh-dickinson,FDU,Northeast Conference,0.6667,0.4455,0.487,0.4579
2021,sacred-heart,Sacred Heart,Northeast Conference,0.4444,0.4702,0.487,0.4752
2021,long-island-university,Long Island University,Northeast Conference,0.3889,0.4763,0.487,0.4795
2021,merrimack,Merrimack,Northeast Conference,0.3333,0.4825,0.487,0.4839
2021,bryant,Bryant,Northeast Conference,0.3333,0.4825,0.487,0.4839
2021,st-francis-ny,St. Francis (NY),Northeast Conference,0.2857,0.4878,0.487,0.4876
2021,central-connecticut-state,Central Connecticut State,Northeast Conference,0.2222,0.4948,0.487,0.4925
2021,bucknell,Bucknell,Patriot League,0.9,0.4323,0.487,0.4487
2021,boston-university,Boston University,Patriot League,0.8,0.4434,0.487,0.4565
2021,american,American,Patriot League,0.6364,0.4616,0.487,0.4692
2021,navy,Navy,Patriot League,0.4167,0.486,0.487,0.4863
2021,lehigh,Lehigh,Patriot League,0.625,0.4628,0.487,0.4701
2021,holy-cross,Holy Cross,Patriot League,0.4667,0.4804,0.487,0.4824
2021,army,Army,Patriot League,0.45,0.4823,0.487,0.4837
2021,lafayette,Lafayette,Patriot League,0.3846,0.4895,0.487,0.4888
2021,colgate,Colgate,Patriot League,0.1111,0.5199,0.487,0.5101
2021,loyola-md,Loyola (MD),Patriot League,0.0,0.5323,0.487,0.5187
2022,albany-ny,Albany (NY),America East Conference,0.697,0.42,0.5005,0.4441
2022,binghamton,Binghamton,America East Conference,0.3103,0.4629,0.5005,0.4742
2022,hartford,Hartford,America East Conference,0.1333,0.4826,0.5005,0.488
2022,maine,Maine,America East Conference,0.625,0.428,0.5005,0.4497
2022,maryland-baltimore-county,Maryland-Baltimore County,America East Conference,0.1154,0.4846,0.5005,0.4894
2022,massachusetts-lowell,Massachusetts-Lowell,America East Conference,0.4074,0.4521,0.5005,0.4666
2022,njit,NJIT,America East Conference,0.5,0.4419,0.5005,0.4594
2022,new-hampshire,New Hampshire,America East Conference,0.25,0.4696,0.5005,0.4789
2022,stony-brook,Stony Brook,America East Conference,0.7931,0.4093,0.5005,0.4366
2022,vermont,Vermont,America East Conference,0.6452,0.4257,0.5005,0.4482
2022,cincinnati,Cincinnati,American Athletic Conference,0.3929,0.5772,0.5005,0.5542
2022,east-carolina,East Carolina,American Athletic Conference,0.3793,0.5786,0.5005,0.5552
2022,houston,Houston,American Athletic Conference,0.5294,0.5636,0.5005,0.5447
2022,memphis,Memphis,American Athletic Conference,0.5714,0.5594,0.5005,0.5417
2022,south-florida,South Florida,American Athletic Conference,0.7273,0.5438,0.5005,0.5308
2022,southern-methodist,Southern Methodist,American Athletic Conference,0.4828,0.5682,0.5005,0.5479
2022,temple,Temple,American Athletic Conference,0.4643,0.5701,0.5005,0.5492
2022,tulane,Tulane,American Athletic Conference,0.6774,0.5488,0.5005,0.5343
2022,tulsa,Tulsa,American Athletic Conference,0.6071,0.5558,0.5005,0.5392
2022,central-florida,UCF,American Athletic Conference,0.8667,0.5299,0.5005,0.521
2022,wichita-state,Wichita State,American Athletic Conference,0.4667,0.5699,0.5005,0.549
2022,davidson,Davidson,Atlantic 10 Conference,0.5455,0.538,0.5005,0.5268
2022,dayton,Dayton,Atlantic 10 Conference,0.8125,0.5175,0.5005,0.5124
2022,duquesne,Duquesne,Atlantic 10 Conference,0.3793,0.5508,0.5005,0.5357
2022,fordham,Fordham,Atlantic 10 Conference,0.6207,0.5323,0.5005,0.5227
2022,george-mason,George Mason,Atlantic 10 Conference,0.3448,0.5535,0.5005,0.5376
2022,george-washington,George Washington,Atlantic 10 Conference,0.4194,0.5477,0.5005,0.5336
2022,la-salle,La Salle,Atlantic 10 Conference,0.5714,0.536,0.5005,0.5254
2022,massachusetts,Massachusetts,Atlantic 10 Conference,0.7879,0.5194,0.5005,0.5137
2022,rhode-island,Rhode Island,Atlantic 10 Conference,0.7586,0.5216,0.5005,0.5153
2022,richmond,Richmond,Atlantic 10 Conference,0.5333,0.539,0.5005,0.5274
2022,saint-josephs,Saint Joseph's,Atlantic 10 Conference,0.4333,0.5467,0.5005,0.5328
2022,saint-louis,Saint Louis,Atlantic 10 Conference,0.3333,0.5544,0.5005,0.5382
2022,st-bonaventure,St. Bonaventure,Atlantic 10 Conference,0.4286,0.547,0.5005,0.5331
2022,virginia-commonwealth,Virginia Commonwealth,Atlantic 10 Conference,0.5714,0.536,0.5005,0.5254
2022,boston-college,Boston College,Atlantic Coast Conference,0.6364,0.5768,0.5005,0.5539
2022,clemson,Clemson,Atlantic Coast Conference,0.3226,0.5992,0.5005,0.5696
2022,duke,Duke,Atlantic Coast Conference,0.5667,0.5818,0.5005,0.5574
2022,florida-state,Florida State,Atlantic Coast Conference,0.5484,0.5831,0.5005,0.5583
2022,georgia-tech,Georgia Tech,Atlantic Coast Conference,0.6562,0.5754,0.5005,0.5529
2022,louisville,Louisville,Atlantic Coast Conference,0.8529,0.5613,0.5005,0.5431
2022,miami-fl,Miami (FL),Atlantic Coast Conference,0.6176,0.5781,0.5005,0.5548
2022,north-carolina-state,NC State,Atlantic Coast Conference,0.8889,0.5587,0.5005,0.5413
2022,north-carolina,North Carolina,Atlantic Coast Conference,0.7812,0.5664,0.5005,0.5466
2022,notre-dame,Notre Dame,Atlantic Coast Conference,0.7273,0.5703,0.5005,0.5493
2022,pittsburgh,Pittsburgh,Atlantic Coast Conference,0.3667,0.596,0.5005,0.5674
2022,syracuse,Syracuse,Atlantic Coast Conference,0.3793,0.5951,0.5005,0.5667
2022,virginia,Virginia,Atlantic Coast Conference,0.1852,0.609,0.5005,0.5764
2022,virginia-tech,Virginia Tech,Atlantic Coast Conference,0.697,0.5724,0.5005,0.5509
2022,wake-forest,Wake Forest,Atlantic Coast Conference,0.4848,0.5876,0.5005,0.5615
2022,bellarmine,Bellarmine,Atlantic Sun Conference,0.1429,0.5478,0.5005,0.5336
2022,central-arkansas,Central Arkansas,Atlantic Sun Conference,0.3214,0.5316,0.5005,0.5223
2022,eastern-kentucky,Eastern Kentucky,Atlantic Sun Conference,0.4839,0.5168,0.5005,0.5119
2022,florida-gulf-coast,Florida Gulf Coast,Atlantic Sun Conference,0.9091,0.4782,0.5005,0.4849
2022,jacksonville,Jacksonville,Atlantic Sun Conference,0.5517,0.5106,0.5005,0.5076
2022,jacksonville-state,Jacksonville State,Atlantic Sun Conference,0.75,0.4926,0.5005,0.495
2022,kennesaw-state,Kennesaw State,Atlantic Sun Conference,0.3214,0.5316,0.5005,0.5223
2022,liberty,Liberty,Atlantic Sun Conference,0.8485,0.4837,0.5005,0.4887
2022,lipscomb,Lipscomb,Atlantic Sun Conference,0.3333,0.5305,0.5005,0.5215
2022,north-alabama,North Alabama,Atlantic Sun Conference,0.4483,0.5201,0.5005,0.5142
2022,north-florida,North Florida,Atlantic Sun Conference,0.4333,0.5214,0.5005,0.5151
2022,stetson,Stetson,Atlantic Sun Conference,0.625,0.504,0.5005,0.5029
2022,baylor,Baylor,Big 12 Conference,0.8,0.5573,0.5005,0.5402
2022,iowa-state,Iowa State,Big 12 Conference,0.8,0.5573,0.5005,0.5402
2022,kansas,Kansas,Big 12 Conference,0.6774,0.5709,0.5005,0.5498
2022,kansas-state,Kansas State,Big 12 Conference,0.6061,0.5788,0.5005,0.5553
2022,oklahoma,Oklahoma,Big 12 Conference,0.7353,0.5645,0.5005,0.5453
2022,oklahoma-state,Oklahoma State,Big 12 Conference,0.3103,0.6117,0.5005,0.5783
2022,texas,Texas,Big 12 Conference,0.8056,0.5567,0.5005,0.5398
2022,texas-christian,Texas Christian,Big 12 Conference,0.2143,0.6224,0.5005,0.5858
2022,texas-tech,Texas Tech,Big 12 Conference,0.3667,0.6054,0.5005,0.574
2022,west-virginia,West Virginia,Big 12 Conference,0.5,0.5906,0.5005,0.5636
2022,butler,Butler,Big East Conference,0.0357,0.5648,0.5005,0.5455
2022,connecticut,Connecticut,Big East Conference,0.8333,0.485,0.5005,0.4897
2022,creighton,Creighton,Big East Conference,0.697,0.4987,0.5005,0.4992
2022,depaul,DePaul,Big East Conference,0.6667,0.5017,0.5005,0.5013
2022,georgetown,Georgetown,Big East Conference,0.3448,0.5339,0.5005,0.5239
2022,marquette,Marquette,Big East Conference,0.6765,0.5007,0.5005,0.5006
2022,providence,Providence,Big East Conference,0.3667,0.5317,0.5005,0.5223
2022,seton-hall,Seton Hall,Big East Conference,0.6486,0.5035,0.5005,0.5026
2022,st-johns-ny,St. John's (NY),Big East Conference,0.3871,0.5297,0.5005,0.5209
2022,villanova,Villanova,Big East Conference,0.7273,0.4956,0.5005,0.4971
2022,xavier,Xavier,Big East Conference,0.3,0.5384,0.5005,0.527
2022,eastern-washington,Eastern Washington,Big Sky Conference,0.3,0.4938,0.5005,0.4958
2022,idaho,Idaho,Big Sky Conference,0.4375,0.4801,0.5005,0.4862
2022,idaho-state,Idaho State,Big Sky Conference,0.6129,0.4626,0.5005,0.4739
2022,montana,Montana,Big Sky Conference,0.6333,0.4605,0.5005,0.4725
2022,montana-state,Montana State,Big Sky Conference,0.6286,0.461,0.5005,0.4728
2022,northern-arizona,Northern Arizona,Big Sky Conference,0.5484,0.469,0.5005,0.4785
2022,northern-colorado,Northern Colorado,Big Sky Conference,0.4839,0.4755,0.5005,0.483
2022,portland-state,Portland State,Big Sky Conference,0.1724,0.5066,0.5005,0.5048
2022,sacramento-state,Sacramento State,Big Sky Conference,0.4667,0.4772,0.5005,0.4842
2022,southern-utah,Southern Utah,Big Sky Conference,0.6,0.4638,0.5005,0.4748
2022,weber-state,Weber State,Big Sky Conference,0.3548,0.4884,0.5005,0.492
2022,campbell,Campbell,Big South Conference,0.7419,0.4173,0.5005,0.4423
2022,charleston-southern,Charleston Southern,Big South Conference,0.069,0.4785,0.5005,0.4851
2022,gardner-webb,Gardner-Webb,Big South Conference,0.5161,0.4379,0.5005,0.4567
2022,hampton,Hampton,Big South Conference,0.4483,0.444,0.5005,0.461
2022,high-point,High Point,Big South Conference,0.5484,0.4349,0.5005,0.4546
2022,longwood,Longwood,Big South Conference,0.6471,0.426,0.5005,0.4483
2022,north-carolina-at,North Carolina A&T,Big South Conference,0.4828,0.4409,0.5005,0.4588
2022,presbyterian,Presbyterian,Big South Conference,0.4,0.4484,0.5005,0.464
2022,radford,Radford,Big South Conference,0.2333,0.4636,0.5005,0.4746
2022,south-carolina-upstate,South Carolina Upstate,Big South Conference,0.7333,0.4181,0.5005,0.4428
2022,north-carolina-asheville,UNC Asheville,Big South Conference,0.3125,0.4564,0.5005,0.4696
2022,winthrop,Winthrop,Big South Conference,0.2,0.4666,0.5005,0.4768
2022,illinois,Illinois,Big Ten Conference,0.2593,0.5821,0.5005,0.5576
2022,indiana,Indiana,Big Ten Conference,0.7273,0.5461,0.5005,0.5324
2022,iowa,Iowa,Big Ten Conference,0.75,0.5444,0.5005,0.5312
2022,maryland,Maryland,Big Ten Conference,0.7188,0.5468,0.5005,0.5329
2022,michigan,Michigan,Big Ten Conference,0.7812,0.542,0.5005,0.5295
2022,michigan-state,Michigan State,Big Ten Conference,0.5,0.5636,0.5005,0.5447
2022,minnesota,Minnesota,Big Ten Conference,0.4545,0.5671,0.5005,0.5471
2022,nebraska,Nebraska,Big Ten Conference,0.7273,0.5461,0.5005,0.5324
2022,northwestern,Northwestern,Big Ten Conference,0.5862,0.557,0.5005,0.54
2022,ohio-state,Ohio State,Big Ten Conference,0.7812,0.542,0.5005,0.5295
2022,penn-state,Penn State,Big Ten Conference,0.3793,0.5729,0.5005,0.5512
2022,purdue,Purdue,Big Ten Conference,0.5312,0.5612,0.5005,0.543
2022,rutgers,Rutgers,Big Ten Conference,0.3548,0.5748,0.5005,0.5525
2022,wisconsin,Wisconsin,Big Ten Conference,0.2759,0.5809,0.5005,0.5567
2022,cal-poly,Cal Poly,Big West Conference,0.12,0.5015,0.5005,0.5012
2022,cal-state-bakersfield,Cal State Bakersfield,Big West Conference,0.2,0.4935,0.5005,0.4956
2022,cal-state-fullerton,Cal State Fullerton,Big West Conference,0.3793,0.4756,0.5005,0.483
2022,cal-state-northridge,Cal State Northridge,Big West Conference,0.3214,0.4814,0.5005,0.4871
2022,hawaii,Hawaii,Big West Conference,0.6667,0.4468,0.5005,0.4629
2022,long-beach-state,Long Beach State,Big West Conference,0.6786,0.4457,0.5005,0.4621
2022,california-davis,UC Davis,Big West Conference,0.5357,0.4599,0.5005,0.4721
2022,california-irvine,UC Irvine,Big West Conference,0.6364,0.4499,0.5005,0.4651
2022,california-riverside,UC Riverside,Big West Conference,0.56,0.4575,0.5005,0.4704
2022,california-san-diego,UC San Diego,Big West Conference,0.4815,0.4654,0.5005,0.4759
2022,california-santa-barbara,UC Santa Barbara,Big West Conference,0.5556,0.458,0.5005,0.4707
2022,charlotte,Charlotte,Conference USA,0.6875,0.5244,0.5005,0.5172
2022,florida-atlantic,Florida Atlantic,Conference USA,0.1667,0.5645,0.5005,0.5453
2022,florida-international,Florida International,Conference USA,0.4839,0.5401,0.5005,0.5282
2022,louisiana-tech,Louisiana Tech,Conference USA,0.6364,0.5283,0.5005,0.52
2022,marshall,Marshall,Conference USA,0.5357,0.5361,0.5005,0.5254
2022,middle-tennessee,Middle Tennessee,Conference USA,0.7714,0.518,0.5005,0.5127
2022,north-texas,North Texas,Conference USA,0.5667,0.5337,0.5005,0.5237
2022,old-dominion,Old Dominion,Conference USA,0.7059,0.523,0.5005,0.5162
2022,rice,Rice,Conference USA,0.5185,0.5374,0.5005,0.5263
2022,southern-mississippi,Southern Mississippi,Conference USA,0.6,0.5311,0.5005,0.5219
2022,alabama-birmingham,UAB,Conference USA,0.5161,0.5376,0.5005,0.5265
2022,texas-el-paso,UTEP,Conference USA,0.4828,0.5402,0.5005,0.5283
2022,texas-san-antonio,UTSA,Conference USA,0.2333,0.5593,0.5005,0.5417
2022,western-kentucky,Western Kentucky,Conference USA,0.6,0.5311,0.5005,0.5219
2022,cleveland-state,Cleveland State,Horizon League,0.7,0.4533,0.5005,0.4675
2022,detroit-mercy,Detroit Mercy,Horizon League,0.0357,0.5137,0.5005,0.5098
2022,green-bay,Green Bay,Horizon League,0.7037,0.453,0.5005,0.4672
2022,iupui,IU Indy,Horizon League,0.8276,0.4417,0.5005,0.4594
2022,illinois-chicago,Illinois-Chicago,Horizon League,0.0741,0.5102,0.5005,0.5073
2022,milwaukee,Milwaukee,Horizon League,0.4667,0.4746,0.5005,0.4823
2022,northern-kentucky,Northern Kentucky,Horizon League,0.7241,0.4511,0.5005,0.4659
2022,oakland,Oakland,Horizon League,0.5,0.4715,0.5005,0.4802
2022,ipfw,Purdue Fort Wayne,Horizon League,0.25,0.4942,0.5005,0.4961
2022,robert-morris,Robert Morris,Horizon League,0.4643,0.4748,0.5005,0.4825
2022,wright-state,Wright State,Horizon League,0.1739,0.5012,0.5005,0.501
2022,youngstown-state,Youngstown State,Horizon League,0.7667,0.4473,0.5005,0.4632
2022,brown,Brown,Ivy League,0.2308,0.5179,0.5005,0.5127
2022,columbia,Columbia,Ivy League,0.7812,0.4393,0.5005,0.4577
2022,cornell,Cornell,Ivy League,0.36,0.4995,0.5005,0.4998
2022,dartmouth,Dartmouth,Ivy League,0.1154,0.5344,0.5005,0.5242
2022,harvard,Harvard,Ivy League,0.4815,0.4821,0.5005,0.4876
2022,pennsylvania,Pennsylvania,Ivy League,0.4615,0.485,0.5005,0.4896
2022,princeton,Princeton,Ivy League,0.8333,0.4319,0.5005,0.4524
2022,yale,Yale,Ivy League,0.5926,0.4663,0.5005,0.4765
2022,canisius,Canisius,Metro Atlantic Athletic Conference,0.1935,0.4788,0.5005,0.4853
2022,fairfield,Fairfield,Metro Atlantic Athletic Conference,0.7812,0.42,0.5005,0.4442
2022,iona,Iona,Metro Atlantic Athletic Conference,0.4074,0.4574,0.5005,0.4703
2022,manhattan,Manhattan,Metro Atlantic Athletic Conference,0.6562,0.4325,0.5005,0.4529
2022,marist,Marist,Metro Atlantic Athletic Conference,0.2759,0.4706,0.5005,0.4795
2022,monmouth,Monmouth,Metro Atlantic Athletic Conference,0.4667,0.4515,0.5005,0.4662
2022,niagara,Niagara,Metro Atlantic Athletic Conference,0.5,0.4482,0.5005,0.4639
2022,quinnipiac,Quinnipiac,Metro Atlantic Athletic Conference,0.6364,0.4345,0.5005,0.4543
2022,rider,Rider,Metro Atlantic Athletic Conference,0.3,0.4682,0.5005,0.4779
2022,saint-peters,Saint Peter's,Metro Atlantic Athletic Conference,0.4194,0.4562,0.5005,0.4695
2022,siena,Siena,Metro Atlantic Athletic Conference,0.3448,0.4637,0.5005,0.4747
2022,akron,Akron,Mid-American Conference,0.5862,0.4988,0.5005,0.4993
2022,ball-state,Ball State,Mid-American Conference,0.6061,0.497,0.5005,0.4981
2022,bowling-green-state,Bowling Green,Mid-American Conference,0.5152,0.5053,0.5005,0.5038
2022,buffalo,Buffalo,Mid-American Conference,0.7353,0.4853,0.5005,0.4898
2022,central-michigan,Central Michigan,Mid-American Conference,0.1379,0.5396,0.5005,0.5279
2022,eastern-michigan,Eastern Michigan,Mid-American Conference,0.2593,0.5286,0.5005,0.5201
2022,kent-state,Kent State,Mid-American Conference,0.6129,0.4964,0.5005,0.4976
2022,miami-oh,Miami (OH),Mid-American Conference,0.2759,0.527,0.5005,0.5191
2022,northern-illinois,Northern Illinois,Mid-American Conference,0.4828,0.5082,0.5005,0.5059
2022,ohio,Ohio,Mid-American Conference,0.5,0.5067,0.5005,0.5048
2022,toledo,Toledo,Mid-American Conference,0.8286,0.4768,0.5005,0.4839
2022,western-michigan,Western Michigan,Mid-American Conference,0.5333,0.5036,0.5005,0.5027
2022,coppin-state,Coppin State,Mid-Eastern Athletic Conference,0.5357,0.3889,0.5005,0.4224
2022,delaware-state,Delaware State,Mid-Eastern Athletic Conference,0.0,0.4655,0.5005,0.476
2022,howard,Howard,Mid-Eastern Athletic Conference,0.6774,0.3687,0.5005,0.4082
2022,maryland-eastern-shore,Maryland-Eastern Shore,Mid-Eastern Athletic Conference,0.4286,0.4042,0.5005,0.4331
2022,morgan-state,Morgan State,Mid-Eastern Athletic Conference,0.6923,0.3665,0.5005,0.4067
2022,norfolk-state,Norfolk State,Mid-Eastern Athletic Conference,0.5862,0.3817,0.5005,0.4173
2022,north-carolina-central,North Carolina Central,Mid-Eastern Athletic Conference,0.2,0.4369,0.5005,0.456
2022,south-carolina-state,South Carolina State,Mid-Eastern Athletic Conference,0.1379,0.4457,0.5005,0.4622
2022,bradley,Bradley,Missouri Valley Conference,0.1429,0.5404,0.5005,0.5284
2022,drake,Drake,Missouri Valley Conference,0.5882,0.4909,0.5005,0.4938
2022,evansville,Evansville,Missouri Valley Conference,0.2667,0.5266,0.5005,0.5188
2022,illinois-state,Illinois State,Missouri Valley Conference,0.5758,0.4923,0.5005,0.4948
2022,indiana-state,Indiana State,Missouri Valley Conference,0.3548,0.5168,0.5005,0.5119
2022,loyola-il,Loyola (IL),Missouri Valley Conference,0.6,0.4896,0.5005,0.4929
2022,missouri-state,Missouri State,Missouri Valley Conference,0.7576,0.4721,0.5005,0.4806
2022,northern-iowa,Northern Iowa,Missouri Valley Conference,0.6765,0.4811,0.5005,0.4869
2022,southern-illinois,Southern Illinois,Missouri Valley Conference,0.6774,0.481,0.5005,0.4868
2022,valparaiso,Valparaiso,Missouri Valley Conference,0.3667,0.5155,0.5005,0.511
2022,air-force,Air Force,Mountain West Conference,0.5758,0.4992,0.5005,0.4996
2022,boise-state,Boise State,Mountain West Conference,0.2759,0.5291,0.5005,0.5205
2022,colorado-state,Colorado State,Mountain West Conference,0.6364,0.4931,0.5005,0.4953
2022,fresno-state,Fresno State,Mountain West Conference,0.3793,0.5188,0.5005,0.5133
2022,nevada,Nevada,Mountain West Conference,0.6061,0.4961,0.5005,0.4974
2022,nevada-las-vegas,Nevada-Las Vegas,Mountain West Conference,0.7879,0.4779,0.5005,0.4847
2022,new-mexico,New Mexico,Mountain West Conference,0.7222,0.4845,0.5005,0.4893
2022,san-diego-state,San Diego State,Mountain West Conference,0.4839,0.5083,0.5005,0.506
2022,san-jose-state,San Jose State,Mountain West Conference,0.1667,0.5401,0.5005,0.5282
2022,utah-state,Utah State,Mountain West Conference,0.3667,0.5201,0.5005,0.5142
2022,wyoming,Wyoming,Mountain West Conference,0.5667,0.5001,0.5005,0.5002
2022,bryant,Bryant,Northeast Conference,0.3125,0.4308,0.5005,0.4517
2022,central-connecticut-state,Central Connecticut State,Northeast Conference,0.2308,0.4399,0.5005,0.4581
2022,fairleigh-dickinson,FDU,Northeast Conference,0.6129,0.3974,0.5005,0.4284
2022,long-island-university,Long Island University,Northeast Conference,0.3333,0.4285,0.5005,0.4501
2022,merrimack,Merrimack,Northeast Conference,0.3462,0.4271,0.5005,0.4491
2022,mount-st-marys,Mount St. Mary's,Northeast Conference,0.5517,0.4042,0.5005,0.4331
2022,sacred-heart,Sacred Heart,Northeast Conference,0.32,0.43,0.5005,0.4511
2022,saint-francis-pa,Saint Francis (PA),Northeast Conference,0.2667,0.4359,0.5005,0.4553
2022,st-francis-ny,St. Francis (NY),Northeast Conference,0.6296,0.3956,0.5005,0.4271
2022,wagner,Wagner,Northeast Conference,0.5862,0.4004,0.5005,0.4304
2022,austin-peay,Austin Peay,Ohio Valley Conference,0.6061,0.452,0.5005,0.4666
2022,belmont,Belmont,Ohio Valley Conference,0.7419,0.4369,0.5005,0.456
2022,eastern-illinois,Eastern Illinois,Ohio Valley Conference,0.5333,0.4601,0.5005,0.4722
2022,morehead-state,Morehead State,Ohio Valley Conference,0.0357,0.5154,0.5005,0.5109
2022,murray-state,Murray State,Ohio Valley Conference,0.6875,0.443,0.5005,0.4602
2022,southeast-missouri-state,Southeast Missouri State,Ohio Valley Conference,0.2069,0.4964,0.5005,0.4976
2022,southern-illinois-edwardsville,Southern Illinois-Edwardsville,Ohio Valley Conference,0.4194,0.4728,0.5005,0.4811
2022,tennessee-state,Tennessee State,Ohio Valley Conference,0.3871,0.4763,0.5005,0.4836
2022,tennessee-tech,Tennessee Tech,Ohio Valley Conference,0.6562,0.4464,0.5005,0.4626
2022,tennessee-martin,Tennessee-Martin,Ohio Valley Conference,0.4,0.4749,0.5005,0.4826
2022,american,American,Patriot League,0.7188,0.4644,0.5005,0.4752
2022,army,Army,Patriot League,0.5517,0.4829,0.5005,0.4882
2022,boston-university,Boston University,Patriot League,0.5484,0.4833,0.5005,0.4885
2022,bucknell,Bucknell,Patriot League,0.7059,0.4658,0.5005,0.4762
2022,colgate,Colgate,Patriot League,0.2,0.522,0.5005,0.5156
2022,holy-cross,Holy Cross,Patriot League,0.6452,0.4726,0.5005,0.4809
2022,lafayette,Lafayette,Patriot League,0.4,0.4998,0.5005,0.5
2022,lehigh,Lehigh,Patriot League,0.6333,0.4739,0.5005,0.4819
2022,loyola-md,Loyola (MD),Patriot League,0.1724,0.5251,0.5005,0.5177
2022,navy,Navy,Patriot League,0.3226,0.5084,0.5005,0.506
2022,alabama,Alabama,Southeastern Conference,0.5882,0.6243,0.5005,0.5872
2022,arkansas,Arkansas,Southeastern Conference,0.5625,0.6263,0.5005,0.5886
2022,auburn,Auburn,Southeastern Conference,0.3571,0.6421,0.5005,0.5996
2022,florida,Florida,Southeastern Conference,0.6562,0.6191,0.5005,0.5835
2022,georgia,Georgia,Southeastern Conference,0.6774,0.6175,0.5005,0.5824
2022,kentucky,Kentucky,Southeastern Conference,0.6129,0.6224,0.5005,0.5859
2022,louisiana-state,Louisiana State,Southeastern Conference,0.8125,0.6071,0.5005,0.5751
2022,mississippi,Mississippi,Southeastern Conference,0.7188,0.6143,0.5005,0.5802
2022,mississippi-state,Mississippi State,Southeastern Conference,0.5172,0.6298,0.5005,0.591
2022,missouri,Missouri,Southeastern Conference,0.5806,0.6249,0.5005,0.5876
2022,south-carolina,South Carolina,Southeastern Conference,0.9459,0.5968,0.5005,0.5679
2022,tennessee,Tennessee,Southeastern Conference,0.7353,0.613,0.5005,0.5793
2022,texas-am,Texas A&M,Southeastern Conference,0.4828,0.6325,0.5005,0.5929
2022,vanderbilt,Vanderbilt,Southeastern Conference,0.4571,0.6344,0.5005,0.5942
2022,chattanooga,Chattanooga,Southern Conference,0.2333,0.4437,0.5005,0.4607
2022,east-tennessee-state,East Tennessee State,Southern Conference,0.2143,0.4464,0.5005,0.4626
2022,furman,Furman,Southern Conference,0.5882,0.393,0.5005,0.4252
2022,mercer,Mercer,Southern Conference,0.7667,0.3675,0.5005,0.4074
2022,samford,Samford,Southern Conference,0.4333,0.4151,0.5005,0.4407
2022,north-carolina-greensboro,UNC Greensboro,Southern Conference,0.3214,0.4311,0.5005,0.4519
2022,western-carolina,Western Carolina,Southern Conference,0.2333,0.4437,0.5005,0.4607
2022,wofford,Wofford,Southern Conference,0.5484,0.3987,0.5005,0.4292
2022,houston-baptist,Houston Christian,Southland Conference,0.5926,0.4255,0.5005,0.448
2022,incarnate-word,Incarnate Word,Southland Conference,0.4333,0.4482,0.5005,0.4639
2022,mcneese-state,McNeese,Southland Conference,0.4643,0.4438,0.5005,0.4608
2022,new-orleans,New Orleans,Southland Conference,0.2174,0.4791,0.5005,0.4855
2022,nicholls-state,Nicholls State,Southland Conference,0.1538,0.4881,0.5005,0.4918
2022,northwestern-state,Northwestern State,Southland Conference,0.4615,0.4442,0.5005,0.4611
2022,southeastern-louisiana,Southeastern Louisiana,Southland Conference,0.5926,0.4255,0.5005,0.448
2022,texas-am-corpus-christi,Texas A&M-Corpus Christi,Southland Conference,0.6552,0.4165,0.5005,0.4417
2022,alabama-am,Alabama A&M,Southwest Athletic Conference,0.5172,0.3707,0.5005,0.4096
2022,alabama-state,Alabama State,Southwest Athletic Conference,0.5,0.3723,0.5005,0.4107
2022,alcorn-state,Alcorn State,Southwest Athletic Conference,0.12,0.4068,0.5005,0.4349
2022,arkansas-pine-bluff,Arkansas-Pine Bluff,Southwest Athletic Conference,0.4483,0.377,0.5005,0.414
2022,bethune-cookman,Bethune-Cookman,Southwest Athletic Conference,0.2222,0.3975,0.5005,0.4284
2022,florida-am,Florida A&M,Southwest Athletic Conference,0.1071,0.408,0.5005,0.4357
2022,grambling,Grambling,Southwest Athletic Conference,0.4516,0.3767,0.5005,0.4138
2022,jackson-state,Jackson State,Southwest Athletic Conference,0.7667,0.348,0.5005,0.3938
