player_id,player,pos,n_seasons,most_recent_year,total_mp,mpg_latest,mpg,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,oreb_per_g,dreb_per_g,treb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,oreb_pct,dreb_pct,treb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_40,obpm,dbpm,bpm,wins,losses,trend_bpm,trend_pts_per_g,trend_ws_per_40,conference,team,team_id,adj_opp_win_pct,opp_win_pct,height_in,weight_lbs,cluster,pca1,pca2,archetype,archetype_score,rank_in_archetype,ast_tov_ratio,three_rate,inside_score,def_composite,is_multi_year,readiness_score
Kennadi Archibald,Kennadi Archibald,G,1,2025,321,10.0,10.0,1.6,3.6000000000000005,0.444,0.2,0.2,1.0,1.4,3.4000000000000004,0.4119999999999999,0.472,0.6,0.8,0.75,0.6,0.6,1.2,0.4,0.6,0.2,0.4,2.0,4.0,11.500000000000002,0.521,0.56,0.3729999999999999,1.8000000000000005,11.3,0.067,0.261,3.5,1.0,34.3,0.208,0.0,0.5,0.5,0.068,-4.7,-0.2,-4.9,15.000000000000002,18.0,0.0,0.0,0.0,Big Sky Conference,Sacramento State,sacramento-state,0.4661,0.4642,,,1,0.249370989,3.448888401,Balanced Contributor,,,0.8,0.054054054054054,0.5767999999999999,1.3,0,36.96
Kharyssa Richardson,Kharyssa Richardson,F,1,2025,289,10.0,10.0,1.3,3.3999999999999995,0.398,0.1,0.5,0.267,1.2,2.9,0.422,0.418,0.8,1.1,0.774,0.4,1.1,1.5,0.4,0.2,0.3,1.0,1.3,3.7,10.7,0.47,0.153,0.316,4.7,13.3,0.086,0.068,1.0,3.2,19.9,0.223,0.3,0.5,0.8,0.108,-2.3,1.6999999999999995,-0.6,22.0,11.0,0.0,0.0,0.0,Southeastern Conference,Mississippi,mississippi,0.6087,0.5739,,,1,-0.948733718,-0.38941736,Balanced Contributor,-0.4792939371179963,834.0,0.3636363636363636,0.1428571428571428,0.5064000000000001,1.0,0,40.23
Reagan Barkema,Reagan Barkema,G,1,2025,177,10.0,10.0,0.8,2.9000000000000004,0.261,0.8,2.8,0.273,0.0,0.1,0.0,0.391,0.4,0.6,0.6,0.0,0.4,0.4,0.6,0.0,0.1,0.4,0.8,2.6,6.199999999999999,0.338,0.4,0.8,2.1,11.9,0.073,0.1989999999999999,2.8,0.0,42.0,0.1009999999999999,-0.1,0.1,0.0,0.001,-5.9,-1.2,-7.1,13.0,17.0,0.0,0.0,0.0,Mid-American Conference,Northern Illinois,northern-illinois,0.4458,0.4577,,,0,-1.529551067,1.222114251,Support Player,,,1.2,0.9333333333333332,0.0,0.2,0,25.4
Libby Hutton,Libby Hutton,F,1,2025,299,10.0,10.0,1.2,2.4,0.479,0.1,0.4000000000000001,0.25,1.1,2.0,0.525,0.5,0.6,1.0,0.548,0.4000000000000001,1.3,1.6999999999999995,0.6,0.2,0.3,1.1,0.9,3.0,11.5,0.513,0.164,0.4249999999999999,5.0,14.000000000000002,0.096,0.109,1.1,3.0,26.7,0.1959999999999999,0.1,0.3,0.4000000000000001,0.05,-2.9,-0.3,-3.2000000000000006,18.0,15.0,0.0,0.0,0.0,Mountain West Conference,Boise State,boise-state,0.5033,0.4979,,,1,-0.857264381,-0.380597475,Balanced Contributor,-0.2318754260304487,719.0,0.4999999999999999,0.16,0.5775000000000001,0.8,0,39.27
Alondra Lizama,Alondra Lizama,G,1,2025,249,10.0,10.0,0.9,2.6,0.344,0.1,0.6,0.2,0.8,2.0,0.388,0.367,1.0,1.5,0.649,1.0,1.0,2.0,0.2,0.2,0.2,1.0,1.1,2.8,10.6,0.4629999999999999,0.659,0.17,2.8,9.8,0.062,0.093,3.899999999999999,1.7,23.4,0.2339999999999999,-0.2,0.2,0.0,-0.005,-2.2,-1.3,-3.5,4.0,25.0,0.0,0.0,0.0,Big West Conference,Cal State Northridge,cal-state-northridge,0.4318,0.438,,,1,-0.803909152,-0.37970488,Balanced Contributor,-1.0793271607925712,992.0,0.1818181818181818,0.2222222222222222,0.3104,0.6000000000000001,0,33.8
Judit Oliva Fernandez,Judit Oliva Fernandez,F,1,2025,248,10.0,10.0,0.6,1.8,0.333,0.1,0.4,0.182,0.5,1.4,0.378,0.354,0.3,0.5,0.571,0.7,1.3,2.0,0.6,0.2,0.2,1.2,0.9,1.6,4.6,0.411,0.5,0.083,2.3,5.9,0.0409999999999999,0.066,1.1,1.2,16.7,0.108,0.0,0.1,0.2,0.025,-4.3,-1.7,-6.0,16.0,14.0,0.0,0.0,0.0,Big West Conference,Long Beach State,long-beach-state,0.4757,0.466,,,0,-1.786460262,0.153389497,Support Player,-1.235375802784135,199.0,0.4615384615384615,0.2105263157894736,0.189,0.5,0,27.19
Taylor Lauterbach,Taylor Lauterbach,C,1,2025,269,9.9,9.9,1.1,2.3,0.5,0.2,0.5,0.333,1.0,1.8000000000000005,0.548,0.537,0.3,0.4,0.778,1.0,1.7,2.7,0.6,0.4,0.8,0.8,1.6,2.7,7.8,0.401,0.0,0.636,12.0,11.4,0.1169999999999999,0.013,2.4,1.5,21.8,0.129,0.1,0.3,0.3,0.051,-2.4,1.3,-1.1,17.0,15.000000000000002,0.0,0.0,0.0,Atlantic Coast Conference,Virginia,virginia,0.5442,0.5363,,,1,-1.449791844,-0.700481222,Balanced Contributor,,,0.6666666666666666,0.2083333333333333,0.548,1.5000000000000002,0,34.08
Ava Schmidt,Ava Schmidt,F,1,2025,350,9.9,9.9,1.2,3.1,0.377,0.6,1.9,0.308,0.6,1.2,0.488,0.472,0.4000000000000001,0.5,0.765,0.7,1.9,2.6,0.4000000000000001,0.2,0.6,0.6,1.0,3.3,9.2,0.433,0.714,0.089,3.6,6.0,0.048,0.0969999999999999,1.0,0.2,13.4,0.1709999999999999,0.3,0.1,0.4000000000000001,0.051,-0.1,-1.4,-1.5,27.0,8.0,0.0,0.0,0.0,Big Sky Conference,Northern Arizona,northern-arizona,0.5378,0.5168,,,1,-1.060568831,0.39250483,Balanced Contributor,,,0.5714285714285716,0.5937499999999999,0.2928,0.9,0,35.74
Audrey Taylor,Audrey Taylor,G,1,2025,336,9.9,9.9,0.7,2.2,0.338,0.4,1.4,0.319,0.3,0.8,0.37,0.439,0.3,0.4,0.692,0.0,1.0,1.1,1.4,0.4,0.0,0.9,0.5,2.2,9.5,0.461,0.635,0.176,0.3,10.0,0.052,0.221,1.9,0.0,26.6,0.145,0.2,0.2,0.4,0.052,-3.2999999999999994,-1.0,-4.3,27.0,8.0,0.0,0.0,0.0,Big Sky Conference,Northern Arizona,northern-arizona,0.5378,0.5168,,,1,-0.844351126,1.330437169,Balanced Contributor,,,1.4,0.608695652173913,0.111,0.6000000000000001,0,34.66
Hannah Noveroske,Hannah Noveroske,C,1,2025,553,9.9,9.9,2.3,4.1,0.551,0.0,0.0,,2.3,4.1,0.551,0.551,0.5,1.2,0.452,1.2,1.7,2.8,0.3,0.2,0.7,1.3,1.4,5.1,13.4,0.4339999999999999,0.207,0.271,5.1,17.0,0.113,0.161,3.0,3.8,23.2,0.248,-0.1,1.0,0.9000000000000001,0.068,-3.1,1.7,-1.3,24.0,9.0,0.0,0.0,0.0,Mid-American Conference,Toledo,toledo,0.5622,0.5333,,,3,-0.252198251,-1.195135126,Interior Defender,,,0.2142857142857142,0.0,1.2673,1.9,0,39.16
Eris Lester,Eris Lester,G,1,2025,302,9.9,9.9,1.5,3.5000000000000004,0.429,0.3,0.8000000000000002,0.36,1.2,2.7,0.45,0.471,0.8000000000000002,1.2,0.639,0.7,1.4,2.1,0.4000000000000001,0.2,0.1,1.0,1.0,4.1,17.5,0.515,0.0,0.962,22.8,14.9,0.187,0.021,2.2,5.0,26.3,0.161,0.6,0.6,1.2,0.155,1.3,2.4,3.7,24.0,9.0,0.0,0.0,0.0,Southeastern Conference,Alabama,alabama,0.6097,0.5811,,,1,-1.17651194,-0.373983458,Balanced Contributor,,,0.3636363636363637,0.2222222222222222,0.54,0.9,0,50.03
Ayianna Johnson,Ayianna Johnson,F,1,2025,518,9.9,9.9,2.0,3.5,0.555,0.0,0.0,,2.0,3.5,0.555,0.555,1.0,1.6,0.627,1.1,1.0,2.1,0.2,0.4,0.0,0.9,1.1,5.0,11.8,0.48,0.328,0.216,1.5,9.3,0.0559999999999999,0.237,2.6,0.2,26.0,0.192,0.5,0.5,1.0,0.075,0.4,1.4,1.9,21.0,13.0,0.0,0.0,0.0,Big 12 Conference,Colorado,colorado,0.5671,0.5507,,,1,-0.46124278,0.500656862,Balanced Contributor,,,0.2,0.0,1.11,0.9,0,42.23
Jada Jones,Jada Jones,C,1,2025,261,9.9,9.9,1.0,1.9,0.515,0.0,0.0,,1.0,1.9,0.515,0.515,0.4,1.1,0.333,0.8,1.7,2.5,0.2,0.2,0.4,0.7,2.1,2.4,9.2,0.4649999999999999,0.333,0.16,6.6,10.9,0.087,0.042,0.8,2.9,18.7,0.187,0.2,0.1,0.3,0.039,-3.1,-1.5,-4.6,14.0,17.0,0.0,0.0,0.0,Atlantic Sun Conference,Jacksonville,jacksonville,0.5023,0.4904,,,1,-1.368825001,-0.478747728,Balanced Contributor,,,0.25,0.0,0.515,0.7000000000000001,0,33.68
Brooklin Dailey,Brooklin Dailey,G,1,2025,328,9.9,9.9,1.0,2.6,0.3679999999999999,0.3,1.3,0.233,0.7000000000000001,1.3,0.5,0.425,0.5,0.7000000000000001,0.727,0.5,1.1,1.6,0.7000000000000001,0.5,0.1,1.3,1.5,2.7,6.6,0.462,0.494,0.253,5.9,11.9,0.091,0.1159999999999999,2.7,0.6,31.1,0.204,-0.1,0.3,0.1,0.017,-4.7,-0.3,-5.0,22.0,12.0,0.0,0.0,0.0,Missouri Valley Conference,Drake,drake,0.5471,0.5232,,,1,-0.609803848,0.029738926,Balanced Contributor,,,0.5,0.4814814814814814,0.35,0.8999999999999999,0,30.6
Isobel Bunyan,Isobel Bunyan,G,1,2025,283,9.9,9.9,0.9,2.5,0.347,0.5,1.7,0.275,0.4,0.8,0.5,0.44,0.6,0.6,0.944,0.1,1.1,1.2,0.8,0.9,0.2,0.5,0.9,2.8,14.7,0.528,0.479,0.113,4.4,8.6,0.064,0.075,2.4,3.8,11.8,0.145,0.6,0.6,1.2,0.164,0.7,1.2,1.9,30.0,4.0,0.0,0.0,0.0,Big Sky Conference,Montana State,montana-state,0.5033,0.494,,,1,-0.825989815,0.678011341,Balanced Contributor,,,1.3333333333333337,0.6538461538461539,0.2,1.7000000000000002,0,47.01
Reza Po,Reza Po,G,1,2025,179,9.9,9.9,0.9,2.3,0.39,0.4,1.0,0.389,0.5,1.2999999999999998,0.391,0.476,0.7,1.0,0.667,0.0,1.2999999999999998,1.2999999999999998,1.2,0.2,0.1,0.8,0.3,2.8,13.5,0.515,0.4389999999999999,0.4389999999999999,0.0,14.2,0.072,0.218,1.2,1.2,23.2,0.172,0.2,0.1,0.4,0.081,-0.2,-0.6,-0.8,18.0,14.0,0.0,0.0,0.0,Mountain West Conference,New Mexico,new-mexico,0.5289,0.516,,,1,-0.601726788,1.101756002,Balanced Contributor,,,1.3333333333333333,0.4166666666666667,0.1955,0.4,0,42.61
Destine Duckworth,Destine Duckworth,F,1,2025,458,9.9,9.9,1.3,3.5,0.354,0.6,1.5,0.396,0.7,2.0,0.323,0.438,0.5,0.6,0.8,0.7,1.7,2.4,0.2,0.1,0.1,0.6,1.2,3.6,13.3,0.606,0.0,0.37,8.5,18.5,0.1369999999999999,0.042,0.5,1.8,24.6,0.124,0.7,0.5,1.3,0.112,-2.4,-0.8,-3.3,23.0,10.0,0.0,0.0,0.0,Atlantic Sun Conference,Central Arkansas,central-arkansas,0.4977,0.488,,,1,-1.431655164,0.723786309,Balanced Contributor,,,0.2857142857142857,0.4166666666666666,0.2261,0.7,0,45.26
Sarah Bandoma,Sarah Bandoma,C,1,2025,298,9.9,9.9,1.0,1.8,0.571,0.0,0.0,,1.0,1.8,0.571,0.571,0.4,1.0,0.419,0.6,0.8,1.4,0.2,0.2,0.5,1.2,1.1,2.5,5.9,0.375,0.5,0.143,1.3,9.1,0.054,0.138,2.4,4.1,26.5,0.181,-0.4,0.4,0.0,-0.004,-2.2,2.0,-0.2,12.999999999999998,19.0,0.0,0.0,0.0,Big East Conference,Providence,providence,0.544,0.5366,,,0,-0.94685655,-0.24446658,Support Player,,,0.1538461538461538,0.0,0.571,1.1,0,30.96
Delaney Yarborough,Delaney Yarborough,F,1,2025,375,9.8,9.8,1.2,2.5,0.489,0.0,0.0,,1.2,2.5,0.489,0.489,1.1,1.9,0.588,1.3,1.7,3.0000000000000004,0.1,0.1,0.8,0.9,1.7,3.6,12.9,0.513,0.013,0.513,7.800000000000001,25.2,0.1639999999999999,0.044,1.9,0.3,26.0,0.176,0.2,1.0,1.2,0.124,-4.5,0.2,-4.3,19.0,12.000000000000002,0.0,0.0,0.0,Coastal Athletic Association,North Carolina A&T,north-carolina-at,0.4866,0.4809,,,3,-0.764740433,-1.700583905,Interior Defender,,,0.1,0.0,0.5868,1.9,0,41.32
Katie Fiso,Katie Fiso,G,1,2025,246,9.8,9.8,1.3,3.5,0.379,0.2,1.0,0.167,1.2,2.5,0.46,0.402,0.3,0.5,0.667,0.2,0.6,0.8,0.8,0.2,0.1,0.9,0.8,3.1,8.3,0.421,0.276,0.138,2.3,6.6,0.044,0.16,1.4,0.8,19.9,0.231,0.0,0.2,0.1,0.024,-1.1,1.4,0.3,20.0,12.0,0.0,0.0,0.0,Big Ten Conference,Oregon,oregon,0.6392,0.6103,,,0,-1.08488329,0.093053509,Support Player,,,0.8,0.2777777777777778,0.552,0.5,0,36.43
Ava Heiden,Ava Heiden,C,1,2025,490,9.8,9.8,2.0,3.5,0.561,0.0,0.0,,2.0,3.5,0.561,0.561,1.1,1.6,0.705,0.8,1.8,2.6,0.3,0.4,0.7,0.5,1.6,5.0,12.1,0.554,0.388,0.164,8.4,11.4,0.1,0.238,2.4,2.0,42.8,0.125,0.5,0.6,1.1,0.089,2.1,4.7,6.8,23.0,11.0,0.0,0.0,0.0,Big Ten Conference,Iowa,iowa,0.628,0.6061,,,1,-0.384342246,-0.44283756,Balanced Contributor,,,0.5,0.0,1.122,1.7000000000000002,0,50.47
Camila De Pool,Camila De Pool,G,1,2025,345,9.8,9.8,1.1,3.6,0.295,0.4,1.9,0.1819999999999999,0.7,1.6,0.429,0.344,0.4,0.5,0.75,0.2,0.5,0.7,0.5,0.5,0.0,0.8,1.3,2.8,16.4,0.505,0.0,0.5,16.6,16.9,0.1669999999999998,0.047,2.5,4.1,21.999999999999996,0.174,0.4,0.7,1.1,0.132,-2.6,0.5,-2.1,15.0,15.0,0.0,0.0,0.0,Atlantic 10 Conference,Fordham,fordham,0.4822,0.4812,,,1,-1.193273596,-0.46970726,Balanced Contributor,,,0.5555555555555556,0.5135135135135135,0.3002999999999999,1.2,0,43.99
Kiarra Kennedy,Kiarra Kennedy,G-F,1,2025,195,9.8,9.8,0.4000000000000001,2.8,0.155,0.2,1.6999999999999995,0.096,0.3,1.1,0.25,0.185,0.5,0.6,0.789,0.4000000000000001,1.3,1.6999999999999995,0.1,0.4000000000000001,0.2,1.2,1.3,1.5,8.2,0.3889999999999999,0.0,0.441,14.1,17.1,0.155,0.022,3.1,4.4,33.8,0.146,-0.2,0.5,0.2,0.047,-6.1,0.2,-5.8999999999999995,14.0,17.0,0.0,0.0,0.0,Mid-Eastern Athletic Conference,Maryland-Eastern Shore,maryland-eastern-shore,0.4867,0.4709,,,0,-1.43647323,-1.108359987,Support Player,,,0.0769230769230769,0.5862068965517241,0.075,1.1,0,28.58
Te'Yala Delfosse,Te'Yala Delfosse,G,1,2025,235,9.8,9.8,1.5,2.9,0.5,0.2,0.6,0.286,1.3,2.3,0.554,0.529,0.3,0.4,0.7,0.9,1.0,1.9,0.4,0.3,0.2,0.8,1.0,3.4,15.5,0.542,0.2,0.143,10.1,11.6,0.108,0.068,1.6,1.8,19.4,0.182,0.5,0.3,0.7,0.127,2.2,2.1,4.3,23.0,11.0,0.0,0.0,0.0,Big Ten Conference,Michigan,michigan,0.631,0.604,,,1,-1.268768839,-0.039787729,Balanced Contributor,,,0.4444444444444445,0.1999999999999999,0.7202000000000001,0.8,0,50.75
Ellie Colbeck,Ellie Colbeck,G,1,2025,274,9.8,9.8,0.4,1.2,0.303,0.2,0.9,0.24,0.1,0.3,0.5,0.394,0.3,0.4,0.75,0.0,1.1,1.1,0.4,0.3,0.1,0.2,0.4,1.3,7.6,0.452,0.758,0.364,0.5,11.6,0.065,0.061,1.5,1.1,13.4,0.0819999999999999,0.2,0.3,0.5,0.073,-0.3,2.5,2.1,30.0,4.0,0.0,0.0,0.0,Summit League,South Dakota State,south-dakota-state,0.5654,0.5409,,,0,-2.210973708,0.657834857,Support Player,,,1.3333333333333333,0.6923076923076923,0.05,0.7,0,39.36
Page Greenburg,Page Greenburg,G,1,2025,366,9.8,9.8,1.2,2.5,0.464,0.7,1.4,0.5,0.5,1.2,0.423,0.598,1.0,1.2,0.778,0.2,0.7,0.9,0.6,0.4,0.1,0.5,0.6,4.0,6.4,0.404,0.618,0.073,2.3,6.7,0.045,0.093,2.1,0.3,19.7,0.1879999999999999,-0.1,0.6,0.5,0.054,-3.2,-0.2,-3.4,27.000000000000004,6.0,0.0,0.0,0.0,Atlantic 10 Conference,George Mason,george-mason,0.5235,0.5187,,,1,-0.899103045,1.575764411,Balanced Contributor,,,1.0,0.5384615384615384,0.2115,1.1,0,31.36
Samantha Shanks,Samantha Shanks,G,1,2025,275,9.8,9.8,0.4,1.8000000000000005,0.24,0.3,1.2,0.206,0.2,0.6,0.313,0.31,0.2,0.3,0.75,0.3,0.8,1.1,0.8,0.5,0.0,1.0,0.5,1.3,4.1,0.344,0.68,0.16,3.7,8.0,0.059,0.149,3.1,0.0,34.2,0.147,-0.4,0.2,-0.2,-0.032,-5.5,-1.3,-6.699999999999999,10.0,21.0,0.0,0.0,0.0,Sun Belt Conference,Southern Mississippi,southern-mississippi,0.4736,0.4691,,,0,-1.337619817,0.541470284,Support Player,,,0.7272727272727273,0.6315789473684209,0.0626,0.7,0,22.95
Kylah McCullers,Kylah McCullers,G,1,2025,397,9.8,9.8,1.1,3.9,0.287,0.7,2.1,0.314,0.5,1.8,0.256,0.372,0.6,0.9,0.682,0.4,1.0,1.4999999999999998,0.4,0.4,0.0,1.1,1.2,3.5,19.8,0.489,0.008,0.418,11.5,19.000000000000004,0.152,0.045,2.0,5.9,13.6,0.196,0.7,0.4,1.1,0.113,-1.0,-2.1,-2.9999999999999996,8.0,23.0,0.0,0.0,0.0,Southwest Athletic Conference,Mississippi Valley State,mississippi-valley-state,0.398,0.4062,,,1,-0.755472207,0.100949717,Balanced Contributor,,,0.3333333333333333,0.525,0.128,0.8,0,43.9
Timia Ware,Timia Ware,G,1,2025,234,9.8,9.8,0.8,3.2,0.247,0.3,1.7,0.2,0.5,1.5,0.297,0.299,0.3,0.6,0.571,0.1,0.7,0.8,0.9,0.5,0.1,1.1,0.3,2.3,3.6,0.323,0.519,0.182,1.4,8.2,0.047,0.183,2.6,0.9,23.7,0.218,-0.4,0.4,0.0,-0.008,-4.4,-0.6,-5.0,17.0,15.0,0.0,0.0,0.0,American Athletic Conference,East Carolina,east-carolina,0.5553,0.5333,,,0,-0.677456767,0.356389145,Support Player,,,0.7499999999999999,0.5151515151515151,0.1485,1.0,0,22.54
Aaliyah Holmes,Aaliyah Holmes,F,1,2025,229,9.8,9.8,0.9,3.2,0.286,0.5,2.5,0.188,0.5,0.8,0.6,0.357,0.3,0.5,0.571,0.2,0.5,0.7,0.1,0.1,0.1,0.3,0.6,2.6,6.1,0.434,0.343,0.457,2.7,7.9,0.052,0.077,1.6,2.1,23.4,0.11,0.0,0.1,0.1,0.016,-6.4,-3.0,-9.4,10.0,20.0,0.0,0.0,0.0,Ohio Valley Conference,Morehead State,morehead-state,0.4617,0.4596,,,0,-1.895055583,0.830660206,Support Player,,,0.25,0.7575757575757576,0.3,0.3,0,26.03
Eriny Kindred,Eriny Kindred,G,1,2025,304,9.8,9.8,1.0,2.0,0.516,0.0,0.0,0.0,1.0,2.0,0.525,0.516,0.6,0.7999999999999999,0.7999999999999999,0.6,1.2,1.7000000000000002,0.3999999999999999,0.5,0.0999999999999999,1.0,1.5,2.7,11.2,0.569,0.016,0.403,6.699999999999999,12.0,0.095,0.062,2.6,0.6,28.899999999999995,0.157,0.3,0.3,0.5,0.072,-1.2,2.4,1.2,19.0,18.0,0.0,0.0,0.0,Southeastern Conference,Florida,florida,0.583,0.5641,,,0,-1.3978538,-1.154769775,Support Player,,,0.3636363636363636,0.0,0.525,0.8999999999999999,0,45.31
Isamery Telleria,Isamery Telleria,G,1,2025,165,9.7,9.7,0.6,2.1,0.314,0.3,0.7999999999999999,0.357,0.3999999999999999,1.2,0.286,0.386,0.1999999999999999,0.1999999999999999,1.0,0.0999999999999999,0.0999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.6,0.6,1.8,2.6,0.42,0.3999999999999999,0.114,1.2,1.4,0.013,0.035,1.3,0.0,23.0,0.132,-0.0999999999999999,0.0,-0.0999999999999999,-0.022,-4.7,-2.5,-7.2,14.0,17.0,0.0,0.0,0.0,Atlantic Sun Conference,Jacksonville,jacksonville,0.5023,0.4904,,,0,-2.071816771,1.465304368,Support Player,,,0.2857142857142857,0.3636363636363636,0.1143999999999999,0.1999999999999999,0,25.01
Justine Pissott,Justine Pissott,G-F,1,2025,222,9.7,9.7,1.2,2.8,0.431,0.8,2.1,0.388,0.4,0.7,0.563,0.577,0.3,0.5,0.667,0.6,1.1,1.7,0.4,0.2,0.1,0.4,1.0,3.6,17.4,0.587,0.754,0.185,6.5,12.7,0.095,0.072,1.2,0.9,12.4,0.162,0.7,0.2,0.9,0.159,5.3,0.1,5.3,22.0,11.0,0.0,0.0,0.0,Southeastern Conference,Vanderbilt,vanderbilt,0.5921,0.5728,,,1,-1.176044791,1.129305889,Balanced Contributor,,,0.8,0.7241379310344828,0.2251999999999999,0.5,0,54.03
Blau Tor,Blau Tor,F,1,2025,204,9.7,9.7,0.5,1.5,0.355,0.1,0.5,0.273,0.4,1.0,0.4,0.403,1.0,1.4,0.69,1.4,1.5,3.0,0.5,0.2,0.0,0.5,1.2,2.1,15.5,0.503,0.355,0.935,15.7,19.2,0.174,0.086,1.2,0.6,19.7,0.13,0.5,0.3,0.8,0.161,0.6,-0.6,0.1,24.0,7.0,0.0,0.0,0.0,Ivy League,Columbia,columbia,0.5457,0.5283,,,1,-1.498278577,-0.363852458,Balanced Contributor,,,0.8333333333333334,0.3125,0.16,0.5,0,44.81
Lorena Barbosa,Lorena Barbosa,F,1,2025,188,9.7,9.7,1.2,3.2,0.371,0.3,1.2,0.231,0.9,2.0,0.455,0.414,1.5,1.9,0.762,0.3,1.1,1.4,0.1,0.4,0.1,1.9,2.0,4.1,18.7,0.569,0.7709999999999999,0.143,1.8,10.3,0.06,0.128,2.8,0.6,17.6,0.236,0.4,0.2,0.6,0.136,3.8,0.7,4.6,15.000000000000002,16.0,0.0,0.0,0.0,West Coast Conference,San Francisco,san-francisco,0.5185,0.5046,,,1,0.372324357,0.022486355,Balanced Contributor,,,0.05,0.3636363636363636,0.4095,0.7,0,53.27
Tahira Muhammad,Tahira Muhammad,G,1,2025,192,9.7,9.699999999999998,0.6,2.0,0.32,0.3,1.0,0.333,0.3,1.0,0.308,0.4,0.4,0.9,0.478,0.4,1.0,1.4,0.4,0.3,0.1,0.6,1.0,2.0,6.4,0.339,0.323,0.0,7.6,1.8,0.047,0.121,2.6,0.5,22.5,0.11,-0.1,0.1,0.0,0.002,-5.0,-1.9,-6.8,8.0,19.0,0.0,0.0,0.0,Ivy League,Dartmouth,dartmouth,0.4869,0.4848,,,0,-1.601082176,1.048312038,Support Player,,,0.5714285714285715,0.4761904761904761,0.0924,0.5,0,24.87
Julene Royale,Julene Royale,G,1,2025,163,9.7,9.7,0.5,1.6,0.318,0.4,1.0,0.37,0.1,0.6,0.235,0.432,0.1,0.3,0.375,0.3,0.5,0.8,0.1,0.3,0.1,0.4,1.0,1.5,13.5,0.561,0.0,0.815,12.5,11.8,0.122,0.013,2.3,2.6,27.2,0.144,0.2,0.1,0.3,0.07,-2.7,-0.4,-3.1,14.0,17.0,0.0,0.0,0.0,Atlantic Sun Conference,Jacksonville,jacksonville,0.5023,0.4904,,,1,-1.707708745,0.532179837,Balanced Contributor,,,0.2,0.588235294117647,0.0235,0.5,0,42.27
Cheyenne Forney,Cheyenne Forney,F,1,2025,307,9.7,9.7,1.5,3.0,0.489,0.0,0.0999999999999999,0.0,1.5,2.9,0.512,0.489,0.9,1.3,0.692,1.1,1.4,2.5,0.1999999999999999,0.3999999999999999,0.1999999999999999,0.7999999999999999,1.1,3.8,8.7,0.414,0.375,0.213,3.4999999999999996,16.1,0.0999999999999999,0.253,4.1,0.7,33.8,0.2209999999999999,-0.6,0.3999999999999999,-0.1999999999999999,-0.0249999999999999,-6.1,-0.5,-6.6000000000000005,2.0,27.999999999999996,0.0,0.0,0.0,Big West Conference,Cal State Bakersfield,cal-state-bakersfield,0.4596,0.4539,,,0,-0.70461955,-1.378446625,Support Player,,,0.2222222222222222,0.032258064516129,0.768,1.0,0,27.77
Corrie McLauglin,Corrie McLauglin,F,1,2025,252,9.7,9.7,1.0,1.7,0.591,0.0,0.1,0.0,1.0,1.6,0.619,0.591,0.3,0.5,0.5,0.3,1.1,1.4,0.5,0.2,0.2,1.1,1.3,2.3,7.300000000000001,0.582,0.045,0.318,3.1,12.3,0.078,0.115,0.9,1.8,36.4,0.155,-0.1,0.2,0.2,0.032,-6.6,-1.9,-8.5,14.0,18.0,0.0,0.0,0.0,Coastal Athletic Association,UNC Wilmington,north-carolina-wilmington,0.4812,0.4716,,,0,-1.424220086,-0.975618152,Support Player,,,0.4166666666666666,0.0555555555555555,0.619,0.6000000000000001,0,33.66
Christabel Ezumah,Christabel Ezumah,F,1,2025,298,9.7,9.7,0.8,1.6999999999999995,0.5,0.0,0.0,,0.8,1.6999999999999995,0.5,0.5,0.8,1.6,0.52,2.0,1.4,3.3999999999999995,0.1,0.4,0.5,0.9,1.4,2.5,14.5,0.5,0.238,0.343,7.6,14.8,0.114,0.064,1.3,0.9,19.7,0.241,0.4,0.4,0.9,0.115,-0.4,1.0,0.6,24.0,9.0,0.0,0.0,0.0,Southeastern Conference,Alabama,alabama,0.6097,0.5811,,,1,-0.516535415,-1.05549737,Balanced Contributor,,,0.1,0.0,0.4,1.3,0,45.69
JaKayla Thompson,JaKayla Thompson,G,1,2025,213,9.7,9.7,0.8,2.0,0.409,0.0,0.4,0.0,0.8,1.6,0.514,0.409,0.5,0.8,0.706,0.6,1.0,1.7,0.8,0.5,0.0,0.6,0.8,2.2,12.9,0.461,0.205,0.386,6.8,12.7,0.096,0.148,2.8,0.0,20.0,0.1369999999999999,0.3,0.2,0.4,0.083,-0.5,2.1,1.6,16.0,18.0,0.0,0.0,0.0,Atlantic Coast Conference,Boston College,boston-college,0.5389,0.5355,,,0,-1.564335638,-0.773640049,Support Player,,,1.142857142857143,0.1904761904761904,0.4112,0.7,0,42.97
